,names,emptyPercent,fullPercent,annoyedPercent,lat,long,dist_to_mcgill
211,Duluth / Saint-Laurent,0.077724656516895654,0.018867119136039612,0.096591775652935266,45.517099999999999,-73.579210000000003,0.00012687969999993363
212,Square Saint-Louis,0.019218039332920503,0.0009099181073703367,0.02012795744029084,45.51735,-73.569059999999993,0.00017469769999987531
213,Saint-Cuthbert / Saint-Urbain,0.046488581558721841,0.0074957197143692318,0.053984301273091076,45.514940000000003,-73.578209999999999,7.9650099999981655e-05
214,Parc du Mont-Royal,0.12991547667782408,0.0029002921008472998,0.13281576877867138,45.514959999999995,-73.585030000000003,0.0001536545000000144
215,Marie-Anne / Saint-Urbain,0.063053345917037443,0.018991472786609117,0.082044818703646563,45.517780000000002,-73.585309999999993,0.0002157996999999293
216,de l'Hôtel-de-Ville / Roy,0.032699438384977339,0.021059768215428293,0.053759206600405632,45.51737,-73.574519999999993,0.00012676689999987199
217,Laval / Duluth,0.070009310352657991,0.098419506736910814,0.16842881708956881,45.519236909647724,-73.577215075492859,0.00016990983562745614
218,Mont-Royal / Clark,0.02021387863134752,0.0031792563843184209,0.023393135015665943,45.519410000000001,-73.586849999999998,0.00028644580000000507
219,de l'Esplanade / Mont-Royal,0.052497939728712389,0.022504413672813903,0.075002353401526292,45.518329999999999,-73.588250000000002,0.00029088900000008274
220,Mont-Royal / du Parc,0.030591829270916249,0.0061240165244649267,0.036715845795381175,45.516999999999996,-73.588999999999999,0.00027910599999996167
221,Cartier/ Mont-Royal,0.069319871997115423,0.044460450497642745,0.11378032249475817,45.5336,-73.573936000000003,0.00075378625599964813
222,Villeneuve / Saint-Urbain,0.13173377236520351,0.055034176575309346,0.18676794894051285,45.520389999999999,-73.590260000000001,0.00039734410000005923
223,Clark / Laurier,0.037656331867781397,0.011515853418700697,0.049172185286482095,45.522659999999995,-73.593599999999995,0.00057168079999975197
224,Jeanne-Mance / Laurier,0.027100563605346694,0.024721746575342467,0.051822310180689161,45.520240000000001,-73.594940000000008,0.00054643840000048337
225,Fairmount / Saint-Urbain,0.054414077860794337,0.058725326524599823,0.11313940438539416,45.522790000000001,-73.595579999999998,0.00064871210000007427
226,Waverly / Saint-Viateur,0.074352509741003894,0.025194500692742192,0.099547010433746086,45.524025271152212,-73.600421547889695,0.00090203079021509698
227,Saint-Viateur / du Parc,0.039026199253942975,0.041023407729994556,0.080049606983937538,45.522459999999995,-73.601900000000001,0.00092255080000010214
228,Bernard / Clark,0.096428238366128877,0.021564366045618552,0.11799260441174743,45.526969999999999,-73.602609999999999,0.0011261650000000557
229,Saint-Dominique / Saint-Viateur,0.14372695096898744,0.036859252823631623,0.18058620379261905,45.526543319730031,-73.598232865333571,0.00089679103225394385
230,Laurier / de Lorimier,0.060128703579568309,0.19450429668686151,0.25463300026642982,45.538019683508075,-73.578459620475769,0.0010149641837486104
232,Parthenais / Gilford,0.082181136732408525,0.14901847016729522,0.23119960689970376,45.537974594323529,-73.574779629707351,0.0010091591434585583
233,Chapleau / Marie-Anne,0.21581085303614206,0.063492413064065015,0.27930326610020706,45.537512428097436,-73.56695830821991,0.0010637436937382277
234,de Bordeaux / Jean-Talon,0.049140316851533049,0.10789643416566848,0.15703675101720152,45.549704078238634,-73.60551238059999,0.0027471696583487091
236,Fairmount / Hutchison,0.040579710144927533,0.072640317632196361,0.11322002777712389,45.519486000000001,-73.598418999999993,0.00066825211699989625
237,Querbes / Laurier,0.062706783612745648,0.044467088717370568,0.10717387233011622,45.517344999999999,-73.597723999999999,0.00058574304100016898
239,Bloomfield / Bernard,0.040897701274648653,0.08643998361327325,0.12733768488792191,45.520532000000003,-73.608143999999996,0.0012234030400001604
241,Bloomfield / Van Horne,0.047358155639806269,0.10401581500126428,0.15137397064107055,45.522607999999998,-73.613178000000005,0.0016338051880007043
242,Métro Outremont,0.02169491525423729,0.070958855416333427,0.09265377067057072,45.520265000000002,-73.614886999999996,0.0016918375140001977
243,Casgrain / Saint-Zotique,0.060884217994767419,0.057935563488915334,0.11881978148368275,45.53304,-73.611080000000001,0.0019334596000003261
244,Dante / Alma,0.091010595875583911,0.10926409305307505,0.20027468892865896,45.534790000000001,-73.611900000000006,0.0020881649000007124
245,Bélanger / Saint-Denis,0.026626336642099433,0.013021104606345965,0.039647441248445395,45.536960000000001,-73.611990000000006,0.0022232113000006794
246,Henri-Julien / Jean-Talon,0.038551859099804305,0.012455516014234875,0.051007375114039182,45.53707,-73.615290000000002,0.0024769538000004071
247,Casgrain / Mozart,0.047015802533629358,0.032307824149455822,0.07932362668308518,45.534787999999999,-73.614726000000005,0.0022977003400005856
248,Mozart / Saint-Laurent,0.017627562329793747,0.032523980815347721,0.050151543145141468,45.533180000000002,-73.615440000000007,0.0022639720000009293
249,Saint-Vallier / Jean-Talon,0.078209751219660006,0.027999427999427999,0.10620917921908801,45.538921000000002,-73.613701000000006,0.0024728731220008187
250,Boyer / Bélanger,0.062636629311733444,0.033953183110916649,0.096589812422650093,45.540059999999997,-73.608969999999999,0.002216354899999896
251,Boyer / Saint-Zotique,0.050415800415800419,0.056599170529397412,0.10701497094519782,45.53848,-73.605559999999997,0.001900253199999927
253,Saint-Vallier / Saint-Zotique,0.054820706626823694,0.046834758143058111,0.1016554647698818,45.536299,-73.607772999999995,0.0018991352899998069
254,Parc Père-Marquette,0.030278528416707449,0.017398421759570182,0.047676950176277627,45.537034999999996,-73.593125999999998,0.0012341448609996179
255,Holt / de Lorimier,0.098573522909734021,0.065259841121910092,0.16383336403164411,45.541840000000001,-73.586439999999996,0.0013718083999997371
256,Cartier / des Carrières,0.12824266276307264,0.083276882084631715,0.21151954484770435,45.53989,-73.588070000000002,0.001272744999999853
257,des Érables / Rosemont,0.093643873336392847,0.072144691302891598,0.16578856463928443,45.54363,-73.588440000000006,0.0015473404999999491
258,de la Roche /  Bellechasse ,0.062424567520450586,0.084610350041752241,0.14703491756220283,45.537202000000001,-73.597883999999993,0.0014279743399997608
259,Hampton/Monkland,0.017335689640663132,0.071422202407489963,0.088757892048153098,45.471400000000003,-73.626599999999996,0.0037519700000005966
260,Chabot / Bellechasse,0.049230701696626501,0.078913702165862423,0.12814440386248893,45.542700000000004,-73.592119999999994,0.0015821415999999302
261,Louis-Hémon / Bellechasse,0.067281849130980106,0.073895904322843584,0.14117775345382369,45.545264000000003,-73.589918000000011,0.0017105077800003516
262,Louis-Hébert / Beaubien,0.042129140239605359,0.046814072541117524,0.088943212780722883,45.548569999999998,-73.592680000000001,0.0020627604999996821
263,de Bordeaux / Beaubien,0.081817352847307706,0.087909337095783177,0.16972668994309087,45.544750000000001,-73.594899999999996,0.0018319624999997527
264,Chambord / Beaubien,0.044987817612251998,0.068230607502489771,0.11321842511474177,45.539964000000005,-73.599716000000001,0.0016893701920003661
265,de Normanville / Saint-Zotique,0.098166027625075064,0.070172317954419125,0.16833834557949418,45.54083,-73.603840000000005,0.0019593325000003313
266,Fabre / Saint-Zotique,0.26750348675034868,0.084757270566934481,0.35226075731728318,45.543540999999998,-73.600982000000002,0.0020045212449999036
267,de Gaspé / de Bellechasse,0.17991942061942309,0.043979781397157296,0.2238992020165804,45.530512000000002,-73.603949,0.0013580274250002576
268,des Érables / Saint-Zotique,0.13708617186566271,0.096515718987629104,0.2336018908532918,45.547699999999999,-73.597210000000004,0.0021595116999999671
269,Garnier / Bélanger,0.040587125729028901,0.070798436627582353,0.11138556235661126,45.544471000000001,-73.605144999999993,0.0022982649859997605
270,Cartier / Bélanger,0.026371151108183343,0.025494188512768304,0.051865339620951648,45.546909999999997,-73.602809999999991,0.0023610769999992476
271,Chambord / Jean-Talon,0.060715153389137973,0.014426885710711754,0.075142039099849733,45.544828000000003,-73.610457999999994,0.0026612743879999186
272,De la Roche / Bélanger,0.078347159745925543,0.066300778064317042,0.1446479378102426,45.541600000000003,-73.608000000000004,0.0022602980000005568
273,Louis-Hébert / Saint-Zotique,0.048245422365948518,0.10127455942575807,0.14951998179170659,45.55001,-73.595759999999999,0.0022976244999998079
274,Louis-Hébert / Bélanger,0.040963332610110655,0.097714897591871144,0.13867823020198181,45.551456999999999,-73.598852000000008,0.0025567845130001561
275,Fabre / Beaubien,0.08302896359195068,0.085495630122718838,0.16852459371466952,45.542054999999998,-73.59779300000001,0.0017481085540002235
276,Parc Rosemont,0.023900411417907282,0.035985699912230003,0.059886111330137284,45.544377000000004,-73.581018,0.0014774515729999995
277,Chateaubriand/Rosemont ,0.073435723915514547,0.0084757937078006034,0.081911517623315153,45.532499999999999,-73.597300000000004,0.0011339540000001643
278,Boyer / Rosemont,0.05386438000676972,0.020286806062427547,0.074151186069197267,45.534135999999997,-73.595478,0.0011490573799998118
279,St-André / Bellechasse,0.058011664663193983,0.033691940990787865,0.091703605653981848,45.535303999999996,-73.599386999999993,0.0013814259849995207
280,Augustin-Cantin / Shearer,0.021999615540699288,0.062675710651970196,0.084675326192669487,45.483977000000003,-73.563575999999998,0.00065551190499996744
281,Louis-Colin / McKenna,0.094007785707665215,0.0078694258233751088,0.10187721153104032,45.499915999999999,-73.618088999999998,0.0017930061370005407
282,Édouard-Montpetit / Stirling,0.095010429117157652,0.01553274785736959,0.11054317697452724,45.50723,-73.615084999999993,0.0015114683250000869
283,Chemin de la Tour,0.053860358775940906,0.00041311218061264538,0.054273470956553549,45.503022999999999,-73.616531000000009,0.0016353258100014008
284,Waverly / Van Horne,0.1327172347575612,0.029808557111653602,0.16252579186921479,45.527363000000001,-73.607722999999993,0.0014386201379998674
285,Hutchison / Van Horne,0.05472845924123438,0.03800659298041497,0.09273505222164935,45.525021229212783,-73.610737323760986,0.0015441802103641727
286,Bernard / Jeanne-Mance,0.050742408703794532,0.042499131341209175,0.093241540045003707,45.524295872822634,-73.604847192764282,0.0011455307089507645
287,Basile-Routhier / Chabanel,0.0034614268540397132,0.051886176739329069,0.05534760359336878,45.549948999999998,-73.647981999999999,0.0070602613250003304
288,10e Avenue / Rosemont,0.068721130332397434,0.032118723804636047,0.10083985413703347,45.552649000000002,-73.581184999999991,0.0021784465059997106
289,Boyer / Beaubien,0.056958733747880158,0.041417648092810684,0.098376381840690835,45.537040999999995,-73.602025999999995,0.0016146512369995107
290,Peel / Ottawa,0.0095368982175578869,0.10245076485154243,0.11198766306910032,45.49427,-73.559790000000007,0.00041322579999964701
291,Notre-Dame / de la Montagne ,0.016567723464275187,0.077226555414474873,0.093794278878750054,45.493029012583712,-73.56481790542604,0.00030453794918682572
292,Guy / Notre-Dame,0.0075694212111073935,0.102496288047513,0.11006570925862039,45.489950999999998,-73.567091000000005,0.00034867016200001375
293,Louis-Hémon / Beaubien,0.036336043360433605,0.060535146591310492,0.096871189951744097,45.547049999999999,-73.593530000000001,0.0019650921999997701
294,des Érables / Bélanger,0.057607090103397339,0.045195042004037594,0.10280213210743494,45.549257035149488,-73.600987493991838,0.0024638940716878938
297,Métro Charlevoix,0.021405870256122641,0.1140307898604915,0.13543666011661415,45.478227873091448,-73.569651246070862,0.00082782778212256436
301,des Seigneurs / Notre-Dame,0.01404896104988643,0.054134941243783284,0.068183902293669718,45.487670000000001,-73.568950000000001,0.00039769780000001998
302,Sir Georges Etienne Cartier/Notre-Dame,0.013868459760453877,0.075590020229265004,0.089458479989718884,45.474097999999998,-73.587206000000009,0.0011538003600008479
303,Georges-Vanier / Notre-Dame,0.032977191134423975,0.093631254408518966,0.12660844554294293,45.485009999999996,-73.571780000000004,0.0004704265000003138
304,Duvernay / Charlevoix,0.024593482940135969,0.069036532951289392,0.093630015891425361,45.482050000000001,-73.574910000000003,0.00058687220000018406
305,Quesnel / Vinet,0.02010336462398481,0.10063539952459316,0.12073876414857797,45.485889,-73.577514000000008,0.00041583763700024873
306,Marché Atwater,0.0044845842416692617,0.039917982724020591,0.044402566965689852,45.480359,-73.577101999999996,0.00067060408500028566
307,Métro Lionel-Groulx,0.0013021909880115751,0.086913222579330943,0.088215413567342513,45.482717000000001,-73.581281000000004,0.00057894525000032825
308,Saint-Antoine / Canning (Metro George-Vanier),0.042063094641962943,0.084752321981424142,0.12681541662338708,45.489100000000001,-73.576560000000001,0.0002938952000001709
309,Wilderton / Côte-Sainte-Catherine,0.15305052082062792,0.019186978156363329,0.17223749897699125,45.507874000000001,-73.618965000000003,0.0018298049810008999
311,IUGM - Institut universitaire de gériatrie,0.037057736124844157,0.013924843423799583,0.050982579548643742,45.491417999999996,-73.622490999999997,0.0023606971250006862
312,Hudson / Côte-Sainte-Catherine,0.026675815928292664,0.0030232124738574949,0.029699028402150159,45.503857000000004,-73.622600000000006,0.0021567830890012523
313,Gatineau / Jean-Brillant ,0.070879008647102879,0.0022644461370607489,0.073143454784163633,45.496784999999996,-73.620887999999994,0.0020846272490003168
314,Kent / Côte-Des-Neiges,0.0068046908932966558,0.076143145563863063,0.082947836457159724,45.501302000000003,-73.633161000000001,0.0032666613250010535
315,Gatineau / Côte-Sainte-Catherine,0.094747470111751067,0.010808671928691921,0.10555614204044299,45.499365000000004,-73.626610999999997,0.0025865185060004892
316,Ellendale / Côte-Des-Neiges,0.0024447344976899332,0.036431594097050671,0.038876328594740606,45.499594000000002,-73.629362999999998,0.0028683477650006534
317,Lacombe / Gatineau,0.1136039886039886,0.0048834213041851959,0.11848740990817379,45.497434000000005,-73.622805,0.0022477078610006894
318,Parc Jean-Brillant,0.036873472537838188,0.0046004992470034863,0.041473971784841676,45.497011000000001,-73.618575000000007,0.0018791204660013423
319,Jardin Botanique,0.055223518514434425,0.027173565009499006,0.082397083523933434,45.555028999999998,-73.554901999999998,0.002834823644998972
320,Valois / Sherbrooke,0.054599784676905502,0.03268043431977858,0.087280218996684089,45.550725,-73.555254000000005,0.0024184883809989775
321,Métro Préfontaine,0.008286315088172222,0.052719975570387823,0.061006290658560045,45.541814000000002,-73.554635000000005,0.0017314217009992401
322,Métro Joliette,0.012930854397326091,0.072233252280991367,0.085164106678317461,45.546847,-73.551517000000004,0.0022591666579989504
323,D'Orléans / Hochelaga,0.022589566575886167,0.17859680937094127,0.20118637594682745,45.550668000000002,-73.549502000000004,0.0026876987079990488
324,Boyer / Jean-Talon,0.037535565769314952,0.017158222715438133,0.054693788484753085,45.541484000000004,-73.612441000000004,0.0025541003770007667
325,Aylwin / Ontario,0.026887456788015875,0.15593295103661226,0.18282040782462813,45.544136000000002,-73.545608999999999,0.0023731401369993139
327,Ontario / Dézéry,0.020167676810339367,0.042660164426126926,0.062827841236466286,45.541030999999997,-73.547134,0.0020564090769989562
328,Nicolet / Ontario,0.010643626346105686,0.07339593464960445,0.084039560995710139,45.546461999999998,-73.543890000000005,0.002663038183998621
329,Pierre-de-Coubertin / Aird,0.00309520861706079,0.013561517886994317,0.016656726504055107,45.558959999999999,-73.548687000000001,0.0035374644889988442
330,Marché Maisonneuve,0.0041916167664670656,0.085149277397725723,0.089340894164192788,45.553490999999994,-73.53931,0.0035950051009983166
331,Desjardins / Ontario,0.0025798196190122387,0.10541933109444726,0.1079991507134595,45.551206999999998,-73.540866000000008,0.0032719364049982008
332,Guizot / Saint-Laurent,0.018451121455776556,0.059946586620169072,0.078397708075945621,45.539964000000005,-73.634318999999991,0.0045128019769997947
333,Faillon / Saint-Denis,0.10415655830502991,0.044901230289377925,0.14905778859440783,45.540098,-73.619985999999997,0.0030618269200001101
334,Gounod / Saint-Denis,0.048770330103897246,0.063093652907234801,0.11186398301113204,45.541790999999996,-73.625893999999988,0.003731379876998963
335,De Gaspé / Jarry,0.03933359196517091,0.044498608744418799,0.083832200709589716,45.540627000000001,-73.630088999999998,0.0040843349300003157
336,Guizot / Saint-Denis,0.030889038741815492,0.047033300791842932,0.07792233953365843,45.543376000000002,-73.632266999999999,0.0045203487050004985
337,De Gaspé / De Liège,0.011911526401077508,0.089618435792505891,0.1015299621935834,45.542578999999996,-73.636556999999996,0.0049610764899998393
338,Foucher / Leman,0.041893362350380846,0.18309055264659901,0.22498391499697987,45.545986999999997,-73.631562000000002,0.0046425609730004402
339,Lajeunesse / Jarry,0.045249265576358139,0.049436823421133362,0.094686088997491508,45.543582999999998,-73.628399999999999,0.0041172520490001929
340,Du Rosaire / Saint-Hubert,0.042877291960507755,0.076237865695181817,0.11911515765568957,45.544670000000004,-73.621581000000006,0.0035344852210011284
341,Faillon / Saint-Hubert,0.053432444250109311,0.030888686170099922,0.084321130420209237,45.542891999999995,-73.617822000000004,0.0030740955080002007
342,Boyer / Jarry,0.021295303452712844,0.067395509965357453,0.088690813418070294,45.547283,-73.625377,0.0041009384980003737
343,Harvard/Monkland,0.055353304969516209,0.065539204919833075,0.12089250988934928,45.474299999999999,-73.623699999999999,0.0032745140000010669
344,De La Roche / Everett,0.049010634588563459,0.061563075304637505,0.11057370989320096,45.544866999999996,-73.614840999999998,0.0029836267699997927
345,Regina / Verdun,0.067709382202233118,0.10337275514673674,0.17108213734896988,45.467368999999998,-73.570768999999999,0.0015406680420005081
346,Marquette / Villeray,0.046880446148483794,0.1126622695597455,0.15954271570822928,45.550550999999999,-73.615020999999999,0.0034689823219999152
347,Louis-Hémon / Villeray,0.0037093832891246683,0.099142563164513545,0.10285194645363821,45.554930999999996,-73.610710999999995,0.0035604425619993048
348,Valois/Ste-Catherine,0.0024902982132110319,0.10013828070984097,0.10262857892305201,45.545408999999999,-73.537668999999994,0.0030203901619993943
349,Metro St-Michel,0.0124735330496216,0.037494077615540335,0.049967610665161935,45.559199,-73.599657999999991,0.0033539955249993272
350,Ryde/Charlevoix,0.097207543624791559,0.17185239671447836,0.26905994033926994,45.4758,-73.564400000000006,0.0010663060000000208
351,Island/Centre,0.037797328119908769,0.13595663904873331,0.17375396716864208,45.481499999999997,-73.564400000000006,0.00075178000000008464
355,St-Dominique / Villeray,0.046530951391773989,0.058897298248701928,0.10542824964047592,45.537813,-73.624871999999996,0.0033638714330000564
356,de Liège / Lajeunesse,0.0069418386491557228,0.18162017671955052,0.18856201536870626,45.54554155627703,-73.63474845886229,0.0049701928225918653
357,Drolet / Villeray,0.080786816967721484,0.071514050172857016,0.1523008671405785,45.540100000000002,-73.623400000000004,0.003372452000000894
358,Marcil/Sherbrooke,0.028643013355415418,0.017508628804518356,0.046151642159933774,45.471612999999998,-73.613667000000007,0.002601306938001602
359,Sicard/Ontario,0.044490743755018776,0.11840631126878909,0.16289705502380786,45.556600000000003,-73.537300000000002,0.0040508959999990164
360,Monkland/Girouard,0.14696283306541966,0.023844661831674819,0.17080749489709449,45.4771,-73.621200000000002,0.002872340000001168
361,12e Avenue / Saint-Zotique,0.024923843810578786,0.032115195344259488,0.057039039154838274,45.556905,-73.589250000000007,0.0027367231249998854
362,3e avenue /St-Zotique,0.020531451987664231,0.049213751220041208,0.069745203207705442,45.553243000000002,-73.592336000000003,0.0024690074650000294
363,16e Avenue / Beaubien,0.07720613134072285,0.025308917671579573,0.10251504901230242,45.558496000000005,-73.583489,0.0027835278970001005
364,9e Avenue / Beaubien,0.039213990790981215,0.031352113277662685,0.070566104068643901,45.553784999999998,-73.587327999999999,0.0023839146889994378
365,1ere Avenue / Beaubien,0.040302047744434528,0.052350615114235499,0.092652662858670021,45.550476000000003,-73.590446,0.002159202772000041
366,1ere Avenue / Rosemont,0.044416797625283742,0.026104716720209347,0.070521514345493086,45.547996999999995,-73.58523000000001,0.0018248271489994701
367,St-Antoine/Royal,0.10636527527388712,0.11060248763120174,0.21696776290508885,45.468800000000002,-73.619799999999998,0.0033009700000007757
368,Parc Campbell,0.051296665716728411,0.096141971779449761,0.14743863749617817,45.549638999999999,-73.558292000000009,0.0022048863849988662
369,16e Avenue / Rosemont,0.030370481347516212,0.021915258181202799,0.052285739528719011,45.556722999999998,-73.577635999999998,0.0025505383449992832
370,Wilderton Crescent / Van Horne,0.051832460732984295,0.050881392818280739,0.10271385355126503,45.509188000000002,-73.624420000000001,0.0023319307040007941
371,3e Avenue / Dandurand,0.064249828475311507,0.098530820824017887,0.16278064929932939,45.547362,-73.57922099999999,0.001700024884999519
372,10e Avenue / Masson,0.015572998430141287,0.075875398930192836,0.091448397360334124,45.550321000000004,-73.573755000000006,0.0019492107859998002
373,St-antoine / Rue du square victoria,0.061888814467515069,0.021421885636487406,0.083310700104002475,45.501792999999999,-73.563189000000008,0.00018958276999963208
374,D'Orléans / Masson,0.018855218855218854,0.032036418558148441,0.050891637413367295,45.557192000000001,-73.569846999999996,0.0026367214329994677
375,4e Avenue / Masson,0.012163463551480132,0.16631209182663764,0.17847555537811777,45.546991999999996,-73.575445000000002,0.0016613261289992166
376,Molson / Masson,0.0098747942751192686,0.12023460410557185,0.13010939838069113,45.544122999999999,-73.577049000000002,0.0014358089299995375
377,7e Avenue / Saint-Joseph,0.036185776738951653,0.11775056143356562,0.15393633817251728,45.547154999999997,-73.569901000000002,0.0017139669859991579
378,15e Avenue / Laurier,0.0015224457885857712,0.047983897149535742,0.049506342938121513,45.553408000000005,-73.569531000000012,0.0022695629449996603
379,Metro Place St-Henri,0.005088477195314447,0.20085075850758508,0.20593923570289951,45.477286999999997,-73.585418999999987,0.00092289781000040247
380,18e Avenue / Saint-Joseph,0.051413435233835597,0.092621876835494513,0.14403531206933012,45.554165000000005,-73.56474200000001,0.0024285501089995353
381,12e Avenue / Saint-Joseph,0.010268480139967924,0.078055865921787704,0.088324346061755626,45.550080000000001,-73.568066000000002,0.001988433315999483
383,Bannantyne /de l'Eglise,0.026572168811425389,0.07212549791881126,0.098697666730236652,45.463256999999999,-73.575620999999998,0.001847897090000565
384,Parc J.-Arthur-Champagne,0.073982373250954026,0.095932672458770948,0.16991504570972499,45.551584000000005,-73.561915999999997,0.0022606827519998803
385,Omer-Lavallée / Midway,0.022218463945204322,0.098847578543010017,0.12106604248821434,45.545473999999999,-73.561937,0.0017433108449992432
387,Darling / Sherbrooke,0.047173506244832235,0.055926160845125875,0.1030996670899581,45.545425000000002,-73.556527000000003,0.0019232784739992936
388,Métro Pie-IX,0.010319831205999707,0.024182438590170188,0.034502269796169896,45.553878999999995,-73.551760999999999,0.0028677170019986683
389,Parc Outremont,0.061728395061728392,0.052614364833631327,0.11434275989535972,45.518215000000005,-73.603251,0.0008740755860004246
390,Stuart / Côte-Ste-Catherine,0.055304987520252223,0.05446375989704888,0.10976874741730111,45.51529,-73.606279999999998,0.00098550610000026667
391,Dunlop / Van Horne,0.09004261558905742,0.052696717040125067,0.14273933262918248,45.514904999999999,-73.619681999999997,0.0019640276690003405
392,Rockland / Lajoie,0.046590215400715097,0.060283610461686371,0.10687382586240146,45.515616999999999,-73.614991000000003,0.0015911185700007481
393,Davaar / Côte-Sainte-Catherine,0.067771490164376183,0.022515462170634583,0.090286952335010773,45.514378999999998,-73.610871000000003,0.0012669351220006358
394,Mont-Royal / Vincent-D'Indy ,0.056247767059664167,0.0020065782668955961,0.058254345326559764,45.510086000000001,-73.611429000000001,0.0012544653970005964
396,Faillon / St-Laurent,0.055820842728920725,0.044516758867556135,0.10033760159647687,45.536152000000001,-73.622350999999995,0.0030227969049999959
397,Saint-Dominique / Jean Talon,0.066141256335146698,0.064746124117098305,0.13088738045224502,45.535218,-73.617618000000007,0.0025535188880009677
399,Lionel-Groulx / George-Vanier,0.040849496153429407,0.11237206711689758,0.15322156327032699,45.486457000000001,-73.573285999999996,0.00039997544500013137
401,De l'Hôtel-de-Ville / Sherbrooke,0.15241512392208889,0.018319825035378875,0.17073494895746777,45.514530838669437,-73.568471074104309,0.00012878385837932662
403,Mansfield / Ste-Catherine ,0.21284955560372859,0.035120188120536494,0.24796974372426508,45.501401799999996,-73.571813599999999,4.2824540200028646e-05
404,Prince-Arthur / Saint-Urbain,0.041343104013999779,0.070207472667929607,0.11155057668192939,45.512762000000002,-73.573488999999995,4.9994844999942809e-05
406,Métro Jean-Drapeau,0.039750770700360386,0.027256873425624904,0.067007644125985283,45.512096999999997,-73.533819999999992,0.0018320644489999598
407,Quai de la navette fluviale,0.07807152536922618,0.03694565146188615,0.11501717683111233,45.513306,-73.538318000000004,0.0014864899599990407
408,Métro Parc,0.030387401300763492,0.033933979081205302,0.064321380381968801,45.530260999999996,-73.624273000000002,0.0028860992500005169
409,La Ronde,0.053188447240491848,0.0048260941920452655,0.058014541432537113,45.521768999999999,-73.534858999999997,0.0019518821619993799
413,Wilson/Sherbrooke,0.11816223637181339,0.053240436440120942,0.17140267281193433,45.470300000000002,-73.616200000000006,0.0028900840000013897
414,La Salle/Hochelaga,0.0096291530910826567,0.12924448217317488,0.13887363526425756,45.554109000000004,-73.54741700000001,0.0031210539699988381
415,Metro Vendome,0.027409240220127126,0.072456653203311544,0.09986589342343867,45.473775000000003,-73.604223000000005,0.0018381442340008238
416,McGill College /Maisonneuve,0.55429424425466911,0.10533025448597681,0.65962449874064588,45.502535999999999,-73.572664000000003,2.636475199996739e-05
417,20e/Beaubien,0.0073910138633706364,0.019138856721760186,0.026529870585130823,45.561500000000002,-73.580799999999996,0.0030746439999997052
418,Marlowe / Sherbrooke,0.025879187752225995,0.097106167892352172,0.12298535564457816,45.475190999999995,-73.607539000000003,0.0019449201620012867
419,Beaucourt /Cote Ste-Catherine,0.0072200668063652773,0.12409083467807946,0.13131090148444474,45.491512999999998,-73.633649000000005,0.0035149745700017517
421,Hôpital général juif,0.0078071468615684893,0.0082059165697191284,0.016013063431287618,45.496302,-73.62982199999999,0.002971938247999884
422,Metro snowdon,0.00012316029312149762,0.039357446899531558,0.039480607192653054,45.485025999999998,-73.626889000000006,0.0030173813570016808
423,Fleurry/Lajeunesse,0.007361577181208054,0.054692982456140349,0.062054559637348405,45.553600000000003,-73.661600000000007,0.009532714000002317
424,Basile-Routhier / Crémazie,0.002671637154395775,0.087214974475326154,0.089886611629721933,45.547009000000003,-73.637951000000001,0.0054728277220008814
425,Complexe sportif Claude-Robillard,0.0010765822653775285,0.071680114117594618,0.07275669638297215,45.554491999999996,-73.635151000000008,0.0058011182650009319
426,Square Phillips 2,0.092637645558258735,0.023495403073311744,0.11613304863157048,45.503872999999999,-73.568679000000003,6.2469369999867781e-05
427,Agnes/St-Antoine,0.013690001259816066,0.12896764615783396,0.14265764741765002,45.480065000000003,-73.587005000000005,0.00080144685000038164
428,Ross / Ave de Léglise,0.014151042432131684,0.083624728602445436,0.097775771034577116,45.462741999999999,-73.565844999999996,0.0019997166290005048
429,Willibord / Verdun,0.010647216633132126,0.066865048522129197,0.077512265155261328,45.459707000000002,-73.571438000000001,0.0021881876130002654
430,Rushbrooke / Ave Caisse,0.019448194397570031,0.068941767202115131,0.088389961599685166,45.470604999999999,-73.56545899999999,0.0013856523460004974
431,Place du Commerce,0.015867656988521269,0.054736796139822276,0.070604453128343542,45.467290000000006,-73.542356999999996,0.0026638052689997587
432,Emile-Journault / Marcel Cadieux,0.0084632423621849792,0.10438243302999976,0.11284567539218474,45.552232000000004,-73.639538999999999,0.0061245598250007274
433,Ch de la Pointe Nord ,0.036953942401035486,0.079614949037372595,0.11656889143840808,45.472659,-73.542243999999997,0.0022820521370000473
437,Cartier / Rosemont,0.092005236443811575,0.039109506618531888,0.13111474306234347,45.5413,-73.591000000000008,0.0014476520000000746
438,Boul Maisonneuve/Greene,0.071527509707304884,0.013244063186525786,0.084771572893830666,45.487330999999998,-73.588949999999997,0.00051960318100041842
439,Hillside / Ste-Catherine,0.087059520284275979,0.027994075327972916,0.1150535956122489,45.482900000000001,-73.591000000000008,0.00076320400000068681
440,Victoria/Maisonneuve,0.024934887494129199,0.17897097235227441,0.20390585984640361,45.477581000000001,-73.600352999999998,0.0014037399700005649
441,Victorial Hall,0.061626330644265176,0.096042240378706845,0.15766857102297202,45.4816,-73.599999999999994,0.0011726180000003529
442,Argyle / Sherbrooke,0.095162294968509933,0.041855958660781567,0.13701825362929149,45.486000000000004,-73.5959,0.00079696000000036666
